"","location_name","year_id","age_group_name","sex","cause_name","acause","measure_name","metric_name","val","upper","lower"
"210","Chihuahua",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Number",10.1549647196961,11.9855115965759,6.50546995146631
"211","Chihuahua",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Number",34.5315803839962,37.9465282491626,31.183721717016
"212","Chihuahua",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Number",3.33534876509848,3.90733471867774,2.86172671691534
"213","Chihuahua",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Number",1558.32285154441,1666.82003686094,1455.19616466373
"214","Chihuahua",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Number",90.7755902069313,98.8326806630101,82.621849257931
"215","Chihuahua",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Number",304.895745483283,374.661777277174,245.749296436515
"216","Chihuahua",2017,"All Ages","Both","Injuries","_inj","Deaths","Number",3639.83648701662,3834.74699814189,3440.90019998576
"217","Mexico City",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Number",85.5208314589317,99.0488427361622,74.751765943174
"218","Mexico City",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Number",509.512021394948,532.4496286775,487.9300203825
"219","Mexico City",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Number",50.4098108457204,62.8770030934012,42.9246139781764
"220","Mexico City",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Number",0.243490610674605,1.19041375529038,0.093115709257748
"221","Mexico City",2017,"All Ages","Both","Measles","measles","Deaths","Number",1.2515937914107e-05,6.99695659333281e-05,0
"222","Mexico City",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Number",0,0,0
"223","Mexico City",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Number",0,0,0
"224","Mexico City",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Number",0.0267529184716787,0.0331064723813036,0.0208951961098582
"225","Mexico City",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Number",385.363991700804,479.528216080709,307.507445452902
"226","Mexico City",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Number",164.853501409375,189.512577585362,137.301935348414
"227","Mexico City",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Number",21.3164268838139,47.6458511448979,7.03014844510119
"228","Mexico City",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Number",9304.99969631916,10208.7579393554,8492.49092814787
"229","Mexico City",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Number",17507.8749880764,19058.5943118421,16115.6687710731
"230","Mexico City",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Number",3000.84897367328,3267.04385729988,2713.92961838037
"231","Mexico City",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Number",69.3721951847393,79.0184949296655,58.5601952008315
"232","Mexico City",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Number",2802.61583789459,3710.37502956933,2394.82400372947
"233","Mexico City",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Number",245.227135100517,331.838998648615,189.451840325686
"234","Mexico City",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Number",2820.61434580361,3372.497555304,2413.07261935482
"235","Mexico City",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Number",424.225068183415,523.574577351213,335.327330251267
"236","Mexico City",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Number",143.990589932439,160.305673484456,105.976980227998
"237","Mexico City",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Number",30.9383470803965,44.6574954264592,10.3897898690992
"238","Mexico City",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Number",101.90680178867,127.761626230714,80.0964192437597
"239","Mexico City",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Number",34.4321583008179,40.6897269951361,26.5800136884339
"240","Mexico City",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Number",6003.9752094196,6567.31233863103,5449.50007333382
"241","Mexico City",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Number",288.800553654354,345.601861919786,223.770673705564
"242","Mexico City",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Number",722.420620471724,904.444106548509,488.883614413477
"243","Mexico City",2017,"All Ages","Both","Injuries","_inj","Deaths","Number",6444.97532428499,6843.34814942036,6080.22351180494
"244","Durango",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Number",31.713301652875,35.1976411307864,28.4945067069413
"245","Durango",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Number",44.1630198760039,46.25475291625,41.9417778375
"246","Durango",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Number",13.2063535101545,15.2614653036532,11.1140199652265
"247","Durango",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Number",0.0914580611073646,0.348981239715834,0.0591831481266721
"248","Durango",2017,"All Ages","Both","Measles","measles","Deaths","Number",1.05952267763049e-05,5.72759624456543e-05,0
"249","Durango",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Number",0,0,0
"250","Durango",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Number",0,0,0
"251","Durango",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Number",0.00513540938915416,0.00624230273692474,0.00424313953838964
"252","Durango",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Number",137.294882426021,167.654125268211,108.934084649576
"253","Durango",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Number",50.752535245027,55.6605143720023,45.9004579852442
"254","Durango",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Number",6.04573118326278,13.9044230896388,1.86200027843591
"255","Durango",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Number",1230.09676180242,1298.54007132452,1159.94126127584
"256","Durango",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Number",2306.82520335239,2433.58268295019,2172.5600659548
"257","Durango",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Number",503.649734733167,536.801436787829,468.081987480709
"258","Durango",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Number",21.6370590209436,24.1450297391781,19.2989854002064
"259","Durango",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Number",339.807616753566,374.463352688695,311.929779385364
"260","Durango",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Number",37.5466849262593,41.8513262071197,33.9773298155747
"261","Durango",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Number",454.255974715385,493.061386107871,425.297094485964
"262","Durango",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Number",62.8329545169347,68.8777747635663,57.9929244679002
"263","Durango",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Number",21.8423618357335,24.1631836733959,20.0615224906315
"264","Durango",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Number",3.89059942791431,4.69520143882843,2.26822454831509
"265","Durango",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Number",15.1092992652099,16.478021545324,13.7754672943223
"266","Durango",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Number",1.84859045419052,2.18070590432017,1.57404857720344
"267","Durango",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Number",689.076422740425,740.374580773384,642.158681157867
"268","Durango",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Number",37.379248205299,41.2103261633612,33.8503388343107
"269","Durango",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Number",146.003065204663,183.306831090252,114.024387940379
"270","Durango",2017,"All Ages","Both","Injuries","_inj","Deaths","Number",1458.98236394361,1533.39638169031,1382.81930521053
"271","Guanajuato",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Number",55.0903155962926,61.6088225313793,49.5642467626651
"272","Guanajuato",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Number",146.924621370656,153.42975525475,140.38505508525
"273","Guanajuato",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Number",32.6198006812399,41.9268823293912,28.5769194887493
"274","Guanajuato",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Number",0.445973481700811,1.05536734979066,0.322991972363108
"275","Guanajuato",2017,"All Ages","Both","Measles","measles","Deaths","Number",1.37797349963448e-05,7.88319804185587e-05,0
"276","Guanajuato",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Number",0,0,0
"277","Guanajuato",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Number",0,0,0
"278","Guanajuato",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Number",0.00995460066141428,0.0121975562291905,0.00816571189902328
"279","Guanajuato",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Number",295.603691395935,364.189128488386,238.898271066871
"280","Guanajuato",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Number",289.917584854659,317.774433246766,255.657220460197
"281","Guanajuato",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Number",22.1378156182602,52.159039450972,6.59155383425836
"282","Guanajuato",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Number",4013.16522404491,4229.25539345799,3778.5014852308
"283","Guanajuato",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Number",7574.8475165455,7939.90931712701,7172.83070262173
"284","Guanajuato",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Number",1803.53402602409,1904.65990752485,1697.38803479201
"285","Guanajuato",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Number",84.8599347297227,94.2403015163305,76.9829439786967
"286","Guanajuato",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Number",1593.82783132496,1730.4888756991,1456.57097991161
"287","Guanajuato",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Number",117.120001218608,130.932398302465,104.85408439083
"288","Guanajuato",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Number",1660.70464383798,1767.53170977144,1557.52573442716
"289","Guanajuato",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Number",208.720013986597,228.466499101292,192.131000748567
"290","Guanajuato",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Number",99.0136238251932,107.367584234427,89.4003563237122
"291","Guanajuato",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Number",10.8520740763272,12.94825424081,7.19495216338839
"292","Guanajuato",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Number",51.2902925771454,57.6222962777726,45.9358050355816
"293","Guanajuato",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Number",7.44912221490335,8.6404064539061,6.44983494144654
"294","Guanajuato",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Number",3414.33567423033,3631.47201055732,3201.30246127199
"295","Guanajuato",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Number",141.680217881907,154.241453293042,129.366474528709
"296","Guanajuato",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Number",472.929414002001,581.06076905469,339.660713359738
"297","Guanajuato",2017,"All Ages","Both","Injuries","_inj","Deaths","Number",4333.28406375621,4544.45273392901,4109.78245961734
"298","Guerrero",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Number",102.733764357562,112.983449027514,93.2741092215204
"299","Guerrero",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Number",190.055961202562,198.4235017055,182.59033234375
"300","Guerrero",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Number",27.0122423384581,35.763788048401,22.9322598005065
"301","Guerrero",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Number",0.729614636085875,1.0824121206213,0.552570745257721
"302","Guerrero",2017,"All Ages","Both","Measles","measles","Deaths","Number",5.21907806790217e-05,0.000289297905379998,0
"303","Guerrero",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Number",0,0,0
"304","Guerrero",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Number",0,0,0
"305","Guerrero",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Number",0.0250098241878928,0.0319799478731314,0.0193458912350611
"306","Guerrero",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Number",146.026934046768,182.864796418605,112.06272126452
"307","Guerrero",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Number",218.634297815965,242.054216854114,193.731238983917
"308","Guerrero",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Number",14.9640950735221,33.0574384125208,4.69601292445315
"309","Guerrero",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Number",2450.98106499805,2602.16745377469,2299.07691173677
"310","Guerrero",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Number",4208.31118750626,4489.03606702161,3945.24754359579
"311","Guerrero",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Number",841.778028066693,896.000767608734,781.827320169336
"312","Guerrero",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Number",46.0762861713308,51.3594780115329,41.2617921999075
"313","Guerrero",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Number",929.913255315657,1022.02444408399,856.68864041378
"314","Guerrero",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Number",51.1160876869688,58.2553460210503,45.0050538143629
"315","Guerrero",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Number",1020.60786538491,1145.71473541924,915.860362947647
"316","Guerrero",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Number",147.73746658677,163.95731129028,120.538027423479
"317","Guerrero",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Number",49.3545616920694,62.6187025089074,43.5763112360515
"318","Guerrero",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Number",5.17214583187044,6.00671275411093,4.04277838487348
"319","Guerrero",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Number",26.7354695476798,31.1600274422394,23.3486393151312
"320","Guerrero",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Number",4.28235123093902,4.95304344626113,3.67569268932597
